Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Average_Order_Value
CUST01773,31,7,72755.9,5,4,1,10,Loyal Customers,10393.699999999999
CUST01774,369,4,51145.9,1,2,1,4,Lost Customers,12786.475
CUST01775,43,5,129233.85,4,3,2,9,Potential Loyalists,25846.77
CUST01776,434,8,163935.9,1,5,3,9,At Risk,20491.9875
CUST01777,4,5,331865.15,5,3,5,13,Potential Loyalists,66373.03
CUST01778,49,7,295992.0,4,4,4,12,Champions,42284.57142857143
CUST01779,181,9,638953.8,2,5,5,12,At Risk,70994.86666666667
CUST01780,14,6,180437.95,5,4,3,12,Loyal Customers,30072.99166666667
CUST01781,444,1,41252.0,1,1,1,3,Lost Customers,41252.0
CUST01782,172,6,230646.5,2,4,4,10,At Risk,38441.083333333336
CUST01783,254,4,228069.5,2,2,4,8,Lost Customers,57017.375
CUST01784,41,7,653233.4,5,4,5,14,Champions,93319.05714285714
CUST01785,164,6,385830.7,3,4,5,12,Loyal Customers,64305.11666666667
CUST01786,539,3,113609.2,1,1,2,4,Lost Customers,37869.73333333333
CUST01787,66,4,265185.1,4,2,4,10,Potential Loyalists,66296.275
CUST01788,161,6,243205.3,3,4,4,11,Loyal Customers,40534.21666666667
CUST01789,228,3,127099.4,2,1,2,5,Lost Customers,42366.46666666667
CUST01790,61,6,71193.6,4,4,1,9,Loyal Customers,11865.6
CUST01791,269,3,231159.4,2,1,4,7,Lost Customers,77053.13333333333
CUST01792,211,5,253564.55,2,3,4,9,At Risk,50712.909999999996
CUST01793,22,9,189726.4,5,5,3,13,Loyal Customers,21080.71111111111
CUST01794,54,6,259805.1,4,4,4,12,Champions,43300.85
CUST01795,183,4,87506.6,2,2,2,6,Lost Customers,21876.65
CUST01796,61,4,240218.8,4,2,4,10,Potential Loyalists,60054.7
CUST01797,214,5,227862.8,2,3,4,9,At Risk,45572.56
CUST01798,58,3,133158.15,4,1,2,7,Others,44386.049999999996
CUST01799,81,7,225730.1,4,4,4,12,Champions,32247.157142857144
CUST01800,253,6,443033.6,2,4,5,11,At Risk,73838.93333333333
CUST01801,60,8,507674.19999999995,4,5,5,14,Champions,63459.274999999994
CUST01802,287,4,71947.45,2,2,1,5,Lost Customers,17986.8625
CUST01803,494,3,16014.75,1,1,1,3,Lost Customers,5338.25
CUST01804,256,3,46684.0,2,1,1,4,Lost Customers,15561.333333333334
CUST01805,151,4,128239.85,3,2,2,7,Others,32059.9625
CUST01806,300,4,117039.9,1,2,2,5,Lost Customers,29259.975
CUST01807,115,6,552350.95,3,4,5,12,Loyal Customers,92058.49166666665
CUST01808,125,6,142690.65,3,4,3,10,Loyal Customers,23781.774999999998
CUST01809,375,3,50289.200000000004,1,1,1,3,Lost Customers,16763.06666666667
CUST01810,207,6,612034.0,2,4,5,11,At Risk,102005.66666666667
CUST01811,249,9,213879.6,2,5,4,11,At Risk,23764.4
CUST01812,391,4,131726.3,1,2,2,5,Lost Customers,32931.575
CUST01813,778,3,224014.4,1,1,4,6,Lost Customers,74671.46666666666
CUST01814,265,7,248742.65,2,4,4,10,At Risk,35534.66428571429
CUST01815,114,5,94577.34999999999,3,3,2,8,Others,18915.469999999998
CUST01816,72,5,200119.0,4,3,3,10,Potential Loyalists,40023.8
CUST01817,32,6,126551.70000000001,5,4,2,11,Loyal Customers,21091.95
CUST01818,326,10,323547.15,1,5,5,11,At Risk,32354.715000000004
CUST01819,359,7,342680.0,1,4,5,10,At Risk,48954.28571428572
CUST01820,125,3,225067.8,3,1,4,8,Others,75022.59999999999
CUST01821,71,7,307292.60000000003,4,4,4,12,Champions,43898.942857142865
CUST01822,336,1,35073.6,1,1,1,3,Lost Customers,35073.6
CUST01823,257,2,55720.35,2,1,1,4,Lost Customers,27860.175
CUST01824,7,4,134055.0,5,2,2,9,Potential Loyalists,33513.75
CUST01825,232,6,259337.15,2,4,4,10,At Risk,43222.85833333333
CUST01826,5,7,306586.95,5,4,4,13,Champions,43798.135714285716
CUST01827,34,2,51332.25,5,1,1,7,Others,25666.125
CUST01828,347,2,70419.9,1,1,1,3,Lost Customers,35209.95
CUST01829,155,8,563865.75,3,5,5,13,Loyal Customers,70483.21875
CUST01830,15,10,393084.2,5,5,5,15,Champions,39308.42
CUST01831,308,2,188313.3,1,1,3,5,Lost Customers,94156.65
CUST01832,115,2,17399.7,3,1,1,5,Others,8699.85
CUST01833,99,4,144648.9,3,2,3,8,Others,36162.225
CUST01834,24,9,418359.85,5,5,5,15,Champions,46484.427777777775
CUST01835,554,1,25304.4,1,1,1,3,Lost Customers,25304.4
CUST01836,68,9,253703.69999999998,4,5,4,13,Champions,28189.3
CUST01837,672,1,70472.0,1,1,1,3,Lost Customers,70472.0
CUST01838,219,3,193972.2,2,1,3,6,Lost Customers,64657.4
CUST01839,149,7,175049.5,3,4,3,10,Loyal Customers,25007.071428571428
CUST01840,196,9,312384.1,2,5,4,11,At Risk,34709.34444444444
CUST01841,415,3,67339.05,1,1,1,3,Lost Customers,22446.350000000002
CUST01842,527,5,177755.65,1,3,3,7,At Risk,35551.13
CUST01843,196,7,97278.7,2,4,2,8,Others,13896.957142857142
CUST01844,16,6,116044.55,5,4,2,11,Loyal Customers,19340.758333333335
CUST01845,118,6,359020.35,3,4,5,12,Loyal Customers,59836.725
CUST01846,58,8,175166.6,4,5,3,12,Loyal Customers,21895.825
CUST01847,16,6,459455.10000000003,5,4,5,14,Champions,76575.85
CUST01848,64,8,160404.7,4,5,3,12,Loyal Customers,20050.5875
CUST01849,79,10,310282.3,4,5,4,13,Champions,31028.23
CUST01850,139,3,56132.7,3,1,1,5,Others,18710.899999999998
CUST01851,4,7,295656.3,5,4,4,13,Champions,42236.614285714284
CUST01852,393,2,118081.59999999999,1,1,2,4,Lost Customers,59040.799999999996
CUST01853,414,5,394661.3,1,3,5,9,At Risk,78932.26
CUST01854,183,4,142332.44999999998,2,2,3,7,Lost Customers,35583.112499999996
CUST01855,132,7,315778.3,3,4,4,11,Loyal Customers,45111.18571428571
CUST01856,128,4,324649.0,3,2,5,10,Others,81162.25
CUST01857,77,6,267168.75,4,4,4,12,Champions,44528.125
CUST01858,253,3,362217.64999999997,2,1,5,8,Lost Customers,120739.21666666666
CUST01859,139,6,435858.6,3,4,5,12,Loyal Customers,72643.09999999999
CUST01860,32,6,190658.6,5,4,3,12,Loyal Customers,31776.433333333334
CUST01861,80,1,101815.2,4,1,2,7,Others,101815.2
CUST01862,54,10,497879.9,4,5,5,14,Champions,49787.990000000005
CUST01863,4,5,77803.3,5,3,2,10,Potential Loyalists,15560.66
CUST01864,225,6,98694.2,2,4,2,8,Others,16449.033333333333
CUST01865,22,5,159092.55,5,3,3,11,Potential Loyalists,31818.51
CUST01866,262,9,382287.69999999995,2,5,5,12,At Risk,42476.411111111105
CUST01867,49,3,12834.1,4,1,1,6,Others,4278.033333333334
CUST01868,142,6,94852.45,3,4,2,9,Loyal Customers,15808.741666666667
CUST01869,254,3,391269.6,2,1,5,8,Lost Customers,130423.2
CUST01870,9,7,309676.5,5,4,4,13,Champions,44239.5
CUST01871,2,6,122327.95,5,4,2,11,Loyal Customers,20387.991666666665
CUST01872,29,2,41608.0,5,1,1,7,Others,20804.0
CUST01874,18,3,82544.9,5,1,2,8,Others,27514.966666666664
CUST01875,60,8,164727.6,4,5,3,12,Loyal Customers,20590.95
CUST01876,27,10,256875.2,5,5,4,14,Champions,25687.52
CUST01877,271,3,113007.2,2,1,2,5,Lost Customers,37669.066666666666
CUST01878,51,6,172715.25,4,4,3,11,Loyal Customers,28785.875
CUST01879,168,4,37133.0,3,2,1,6,Others,9283.25
CUST01880,567,5,109597.0,1,3,2,6,Others,21919.4
CUST01881,158,3,43564.5,3,1,1,5,Others,14521.5
CUST01882,145,3,218543.30000000002,3,1,4,8,Others,72847.76666666668
CUST01883,100,3,5884.5,3,1,1,5,Others,1961.5
CUST01884,16,6,96314.20000000001,5,4,2,11,Loyal Customers,16052.366666666669
CUST01885,180,4,244793.25,2,2,4,8,Lost Customers,61198.3125
CUST01886,76,6,155714.9,4,4,3,11,Loyal Customers,25952.483333333334
CUST01887,133,9,176412.9,3,5,3,11,Loyal Customers,19601.433333333334
CUST01888,464,4,220120.55,1,2,4,7,Lost Customers,55030.1375
CUST01889,121,4,108324.5,3,2,2,7,Others,27081.125
CUST01890,62,4,210691.6,4,2,4,10,Potential Loyalists,52672.9
CUST01891,431,2,116273.6,1,1,2,4,Lost Customers,58136.8
CUST01893,134,9,383283.15,3,5,5,13,Loyal Customers,42587.01666666667
CUST01894,98,9,215769.1,3,5,4,12,Loyal Customers,23974.344444444447
CUST01895,57,3,69302.7,4,1,1,6,Others,23100.899999999998
CUST01896,58,4,178459.05,4,2,3,9,Potential Loyalists,44614.7625
CUST01897,7,9,516436.44999999995,5,5,5,15,Champions,57381.82777777777
CUST01898,311,1,23056.0,1,1,1,3,Lost Customers,23056.0
CUST01899,20,5,134709.55,5,3,2,10,Potential Loyalists,26941.909999999996
CUST01900,37,10,449363.9,5,5,5,15,Champions,44936.39
CUST01901,56,5,157049.55,4,3,3,10,Potential Loyalists,31409.909999999996
CUST01902,189,4,223814.85,2,2,4,8,Lost Customers,55953.7125
CUST01903,219,8,265383.35,2,5,4,11,At Risk,33172.91875
CUST01904,28,6,201133.2,5,4,3,12,Loyal Customers,33522.200000000004
CUST01905,763,1,23497.4,1,1,1,3,Lost Customers,23497.4
CUST01906,124,6,214355.4,3,4,4,11,Loyal Customers,35725.9
CUST01907,272,5,328214.7,2,3,5,10,At Risk,65642.94
CUST01908,397,5,92508.25,1,3,2,6,Others,18501.65
CUST01909,102,6,146908.09999999998,3,4,3,10,Loyal Customers,24484.68333333333
CUST01910,420,4,50478.25,1,2,1,4,Lost Customers,12619.5625
CUST01911,362,3,27590.2,1,1,1,3,Lost Customers,9196.733333333334
CUST01912,76,6,143964.85,4,4,3,11,Loyal Customers,23994.141666666666
CUST01913,100,5,159326.55,3,3,3,9,Others,31865.309999999998
CUST01914,37,6,59529.4,5,4,1,10,Loyal Customers,9921.566666666668
CUST01915,57,6,316918.95,4,4,4,12,Champions,52819.825000000004
CUST01916,2,3,199935.85,5,1,3,9,Others,66645.28333333334
CUST01917,185,4,52043.25,2,2,1,5,Lost Customers,13010.8125
CUST01918,439,4,137489.7,1,2,2,5,Lost Customers,34372.425
CUST01919,58,5,145911.9,4,3,3,10,Potential Loyalists,29182.379999999997
CUST01920,28,5,148134.3,5,3,3,11,Potential Loyalists,29626.859999999997
CUST01921,62,7,387917.15,4,4,5,13,Champions,55416.735714285714
CUST01922,376,3,280170.10000000003,1,1,4,6,Lost Customers,93390.03333333334
CUST01923,1,4,131233.15,5,2,2,9,Potential Loyalists,32808.2875
CUST01924,179,4,44771.149999999994,2,2,1,5,Lost Customers,11192.787499999999
CUST01925,5,3,39445.0,5,1,1,7,Others,13148.333333333334
CUST01926,346,2,42768.75,1,1,1,3,Lost Customers,21384.375
CUST01927,353,3,12440.25,1,1,1,3,Lost Customers,4146.75
CUST01928,227,7,170527.45,2,4,3,9,At Risk,24361.06428571429
CUST01929,656,2,40808.2,1,1,1,3,Lost Customers,20404.1
CUST01930,750,1,29972.7,1,1,1,3,Lost Customers,29972.7
CUST01931,49,5,103089.85,4,3,2,9,Potential Loyalists,20617.97
CUST01932,177,5,184134.1,2,3,3,8,At Risk,36826.82
CUST01933,68,10,482015.4,4,5,5,14,Champions,48201.54
CUST01934,196,6,192294.5,2,4,3,9,At Risk,32049.083333333332
CUST01935,6,7,339567.80000000005,5,4,5,14,Champions,48509.68571428572
CUST01936,275,7,84288.05,2,4,2,8,Others,12041.15
CUST01937,74,3,69772.75,4,1,1,6,Others,23257.583333333332
CUST01938,49,7,173329.45,4,4,3,11,Loyal Customers,24761.350000000002
CUST01939,87,6,162090.4,4,4,3,11,Loyal Customers,27015.066666666666
CUST01940,594,2,101031.7,1,1,2,4,Lost Customers,50515.85
CUST01941,36,6,198693.9,5,4,3,12,Loyal Customers,33115.65
CUST01942,4,4,98739.7,5,2,2,9,Potential Loyalists,24684.925
CUST01943,376,3,65915.6,1,1,1,3,Lost Customers,21971.86666666667
CUST01944,776,4,85817.1,1,2,2,5,Lost Customers,21454.275
CUST01945,257,4,348497.55000000005,2,2,5,9,Lost Customers,87124.38750000001
CUST01946,267,7,561905.6,2,4,5,11,At Risk,80272.22857142857
CUST01947,279,5,195118.25,2,3,3,8,At Risk,39023.65
CUST01948,375,2,249906.8,1,1,4,6,Lost Customers,124953.4
CUST01949,148,6,246375.59999999998,3,4,4,11,Loyal Customers,41062.6
CUST01950,125,5,124111.20000000001,3,3,2,8,Others,24822.24
CUST01951,54,8,245862.3,4,5,4,13,Champions,30732.7875
CUST01953,97,6,186918.5,3,4,3,10,Loyal Customers,31153.083333333332
CUST01954,422,4,300331.0,1,2,4,7,Lost Customers,75082.75
CUST01955,22,11,223437.6,5,5,4,14,Champions,20312.50909090909
CUST01956,6,5,63798.3,5,3,1,9,Potential Loyalists,12759.66
CUST01957,216,6,134686.95,2,4,2,8,Others,22447.825
CUST01958,86,6,297093.25,4,4,4,12,Champions,49515.541666666664
CUST01959,192,3,164742.8,2,1,3,6,Lost Customers,54914.26666666666
CUST01960,22,5,373136.1,5,3,5,13,Potential Loyalists,74627.22
CUST01961,376,3,104271.3,1,1,2,4,Lost Customers,34757.1
CUST01962,485,2,85490.4,1,1,2,4,Lost Customers,42745.2
CUST01963,112,3,121889.84999999999,3,1,2,6,Others,40629.95
CUST01964,447,2,101950.79999999999,1,1,2,4,Lost Customers,50975.399999999994
CUST01965,103,5,64629.25,3,3,1,7,Others,12925.85
CUST01966,252,3,211290.8,2,1,4,7,Lost Customers,70430.26666666666
CUST01967,171,4,123926.5,2,2,2,6,Lost Customers,30981.625
CUST01968,23,3,36821.5,5,1,1,7,Others,12273.833333333334
CUST01969,506,7,526404.7,1,4,5,10,At Risk,75200.67142857143
CUST01970,142,9,268212.0,3,5,4,12,Loyal Customers,29801.333333333332
CUST01971,124,5,26302.25,3,3,1,7,Others,5260.45
CUST01972,8,5,399693.5,5,3,5,13,Potential Loyalists,79938.7
CUST01973,762,1,48337.8,1,1,1,3,Lost Customers,48337.8
CUST01974,274,5,261092.85,2,3,4,9,At Risk,52218.57
CUST01975,288,4,228650.40000000002,2,2,4,8,Lost Customers,57162.600000000006
CUST01976,137,6,76120.15,3,4,2,9,Loyal Customers,12686.691666666666
CUST01977,87,5,59176.25,4,3,1,8,Potential Loyalists,11835.25
CUST01978,466,4,248327.3,1,2,4,7,Lost Customers,62081.825
CUST01979,126,3,203040.6,3,1,3,7,Others,67680.2
CUST01980,200,5,50561.65,2,3,1,6,Others,10112.33
CUST01981,725,1,1103.4,1,1,1,3,Lost Customers,1103.4
CUST01982,53,3,56426.549999999996,4,1,1,6,Others,18808.85
CUST01983,69,5,323573.0,4,3,5,12,Potential Loyalists,64714.6
CUST01984,167,5,382455.65,3,3,5,11,Others,76491.13
CUST01985,212,4,53200.25,2,2,1,5,Lost Customers,13300.0625
CUST01986,5,6,263288.89999999997,5,4,4,13,Champions,43881.48333333333
CUST01987,134,7,154031.4,3,4,3,10,Loyal Customers,22004.485714285714
CUST01988,46,6,342450.4,4,4,5,13,Champions,57075.06666666667
CUST01989,156,4,83224.65,3,2,2,7,Others,20806.1625
CUST01990,544,4,194526.0,1,2,3,6,Lost Customers,48631.5
CUST01991,86,4,207127.75,4,2,3,9,Potential Loyalists,51781.9375
CUST01992,91,4,129711.25,4,2,2,8,Potential Loyalists,32427.8125
CUST01993,33,7,223278.5,5,4,4,13,Champions,31896.928571428572
CUST01994,51,5,108791.9,4,3,2,9,Potential Loyalists,21758.379999999997
CUST01995,2,6,130303.3,5,4,2,11,Loyal Customers,21717.216666666667
CUST01996,2,5,127969.75,5,3,2,10,Potential Loyalists,25593.95
CUST01997,274,5,275072.5,2,3,4,9,At Risk,55014.5
CUST01998,211,3,70549.1,2,1,1,4,Lost Customers,23516.36666666667
CUST01999,86,2,69898.40000000001,4,1,1,6,Others,34949.200000000004
CUST02000,114,10,648951.35,3,5,5,13,Loyal Customers,64895.134999999995
CUST02001,38,8,257320.3,5,5,4,14,Champions,32165.0375
CUST02002,44,9,413626.35,4,5,5,14,Champions,45958.48333333333
CUST02003,52,5,220235.0,4,3,4,11,Potential Loyalists,44047.0
CUST02004,83,2,152254.3,4,1,3,8,Others,76127.15
CUST02005,162,3,71193.3,3,1,1,5,Others,23731.100000000002
CUST02006,13,7,251809.1,5,4,4,13,Champions,35972.728571428575
CUST02007,10,4,174037.55,5,2,3,10,Potential Loyalists,43509.3875
CUST02008,52,8,303263.4,4,5,4,13,Champions,37907.925
CUST02009,496,4,232905.7,1,2,4,7,Lost Customers,58226.425
CUST02010,222,7,88044.7,2,4,2,8,Others,12577.814285714285
CUST02011,335,6,257616.25,1,4,4,9,At Risk,42936.041666666664
CUST02012,136,4,78973.75,3,2,2,7,Others,19743.4375
CUST02013,111,7,71129.4,3,4,1,8,Loyal Customers,10161.342857142856
CUST02014,139,5,211221.2,3,3,4,10,Others,42244.240000000005
CUST02015,51,5,128573.8,4,3,2,9,Potential Loyalists,25714.760000000002
CUST02016,299,5,88868.95,1,3,2,6,Others,17773.79
CUST02017,196,5,115633.65,2,3,2,7,Others,23126.73
CUST02018,93,4,180493.6,4,2,3,9,Potential Loyalists,45123.4
CUST02019,75,8,152737.45,4,5,3,12,Loyal Customers,19092.18125
CUST02020,90,2,27293.0,4,1,1,6,Others,13646.5
CUST02021,47,1,3483.9,4,1,1,6,Others,3483.9
CUST02022,197,3,549833.75,2,1,5,8,Lost Customers,183277.91666666666
CUST02023,298,6,217760.35,1,4,4,9,At Risk,36293.39166666667
CUST02024,9,7,311373.2,5,4,4,13,Champions,44481.885714285716
CUST02025,195,3,8415.8,2,1,1,4,Lost Customers,2805.2666666666664
CUST02026,162,5,81709.7,3,3,2,8,Others,16341.939999999999
CUST02027,587,1,70682.0,1,1,1,3,Lost Customers,70682.0
CUST02028,42,7,172124.75,4,4,3,11,Loyal Customers,24589.25
CUST02029,627,1,1668.2,1,1,1,3,Lost Customers,1668.2
CUST02030,83,6,142278.3,4,4,3,11,Loyal Customers,23713.05
CUST02031,226,4,244489.7,2,2,4,8,Lost Customers,61122.425
CUST02032,288,4,219468.95,2,2,4,8,Lost Customers,54867.2375
CUST02033,168,5,385366.65,3,3,5,11,Others,77073.33
CUST02034,121,7,259351.85,3,4,4,11,Loyal Customers,37050.264285714286
CUST02035,689,4,101109.5,1,2,2,5,Lost Customers,25277.375
CUST02036,34,4,131397.6,5,2,2,9,Potential Loyalists,32849.4
CUST02037,30,7,86886.5,5,4,2,11,Loyal Customers,12412.357142857143
CUST02038,255,6,233484.5,2,4,4,10,At Risk,38914.083333333336
CUST02039,233,3,116906.79999999999,2,1,2,5,Lost Customers,38968.93333333333
CUST02040,97,8,333140.5,3,5,5,13,Loyal Customers,41642.5625
CUST02041,94,6,120707.90000000001,4,4,2,10,Loyal Customers,20117.983333333334
CUST02043,41,7,320645.0,5,4,5,14,Champions,45806.42857142857
CUST02044,274,2,69867.70000000001,2,1,1,4,Lost Customers,34933.850000000006
CUST02045,72,4,172360.5,4,2,3,9,Potential Loyalists,43090.125
CUST02046,48,8,357791.75,4,5,5,14,Champions,44723.96875
CUST02047,27,4,40783.05,5,2,1,8,Potential Loyalists,10195.7625
CUST02048,218,4,191245.2,2,2,3,7,Lost Customers,47811.3
CUST02049,171,7,426292.0,2,4,5,11,At Risk,60898.857142857145
CUST02050,8,7,345824.0,5,4,5,14,Champions,49403.42857142857
CUST02051,92,4,72974.9,4,2,1,7,Potential Loyalists,18243.725
CUST02052,371,6,359287.05,1,4,5,10,At Risk,59881.174999999996
CUST02053,185,4,125211.1,2,2,2,6,Lost Customers,31302.775
CUST02054,13,4,136766.8,5,2,2,9,Potential Loyalists,34191.7
CUST02055,399,4,110116.6,1,2,2,5,Lost Customers,27529.15
CUST02056,9,6,193106.30000000002,5,4,3,12,Loyal Customers,32184.383333333335
CUST02057,58,8,379962.35,4,5,5,14,Champions,47495.29375
CUST02058,113,5,43586.6,3,3,1,7,Others,8717.32
CUST02059,42,5,301516.1,4,3,4,11,Potential Loyalists,60303.219999999994
CUST02060,54,9,285200.75,4,5,4,13,Champions,31688.972222222223
CUST02061,780,2,191887.25,1,1,3,5,Lost Customers,95943.625
CUST02062,188,3,35436.85,2,1,1,4,Lost Customers,11812.283333333333
CUST02063,251,4,222304.05,2,2,4,8,Lost Customers,55576.0125
CUST02064,104,8,408066.15,3,5,5,13,Loyal Customers,51008.26875
CUST02065,53,2,51602.899999999994,4,1,1,6,Others,25801.449999999997
CUST02066,126,5,68394.35,3,3,1,7,Others,13678.87
CUST02067,18,4,378282.8,5,2,5,12,Potential Loyalists,94570.7
CUST02068,48,5,315409.5,4,3,4,11,Potential Loyalists,63081.9
CUST02069,186,5,214809.25,2,3,4,9,At Risk,42961.85
CUST02070,61,10,191856.15,4,5,3,12,Loyal Customers,19185.614999999998
CUST02071,281,4,64936.74999999999,2,2,1,5,Lost Customers,16234.187499999998
CUST02072,122,8,202447.65,3,5,3,11,Loyal Customers,25305.95625
CUST02073,63,5,234766.5,4,3,4,11,Potential Loyalists,46953.3
CUST02074,60,8,297072.85,4,5,4,13,Champions,37134.10625
CUST02075,35,11,418039.85,5,5,5,15,Champions,38003.62272727273
CUST02076,39,7,322096.25,5,4,5,14,Champions,46013.75
CUST02077,333,5,640391.8,1,3,5,9,At Risk,128078.36000000002
CUST02078,270,2,181710.6,2,1,3,6,Lost Customers,90855.3
CUST02079,269,3,96935.35,2,1,2,5,Lost Customers,32311.783333333336
CUST02080,142,9,548515.9,3,5,5,13,Loyal Customers,60946.211111111115
CUST02081,161,9,288061.1,3,5,4,12,Loyal Customers,32006.788888888885
CUST02082,88,4,68567.90000000001,4,2,1,7,Potential Loyalists,17141.975000000002
CUST02083,26,9,215719.35,5,5,4,14,Champions,23968.816666666666
CUST02084,207,6,262172.5,2,4,4,10,At Risk,43695.416666666664
CUST02085,75,5,323351.6,4,3,5,12,Potential Loyalists,64670.31999999999
CUST02086,393,2,164715.15000000002,1,1,3,5,Lost Customers,82357.57500000001
CUST02087,240,3,124918.15,2,1,2,5,Lost Customers,41639.38333333333
CUST02088,14,8,521017.7,5,5,5,15,Champions,65127.2125
CUST02089,33,5,272004.8,5,3,4,12,Potential Loyalists,54400.96
CUST02090,328,2,372159.3,1,1,5,7,Lost Customers,186079.65
CUST02091,299,5,265591.6,1,3,4,8,At Risk,53118.31999999999
CUST02092,377,4,162812.0,1,2,3,6,Lost Customers,40703.0
CUST02093,226,9,317691.4,2,5,4,11,At Risk,35299.044444444444
CUST02094,71,4,132938.4,4,2,2,8,Potential Loyalists,33234.6
CUST02095,24,4,161923.65,5,2,3,10,Potential Loyalists,40480.9125
CUST02096,177,7,69751.2,2,4,1,7,Others,9964.457142857142
CUST02097,163,8,234282.94999999998,3,5,4,12,Loyal Customers,29285.368749999998
CUST02098,52,6,128084.1,4,4,2,10,Loyal Customers,21347.350000000002
CUST02099,264,2,165185.6,2,1,3,6,Lost Customers,82592.8
CUST02100,157,4,97378.0,3,2,2,7,Others,24344.5
CUST02101,26,2,80694.4,5,1,2,8,Others,40347.2
CUST02102,53,6,352953.35,4,4,5,13,Champions,58825.55833333333
CUST02103,218,2,34021.0,2,1,1,4,Lost Customers,17010.5
CUST02104,93,3,140138.5,4,1,3,8,Others,46712.833333333336
CUST02105,298,2,6659.3,1,1,1,3,Lost Customers,3329.65
CUST02106,81,4,282197.1,4,2,4,10,Potential Loyalists,70549.275
CUST02107,155,5,201066.7,3,3,3,9,Others,40213.340000000004
CUST02108,20,2,31616.4,5,1,1,7,Others,15808.2
CUST02109,215,3,46492.7,2,1,1,4,Lost Customers,15497.566666666666
CUST02110,4,4,148371.1,5,2,3,10,Potential Loyalists,37092.775
CUST02111,67,1,6053.4,4,1,1,6,Others,6053.4
CUST02112,193,2,16223.1,2,1,1,4,Lost Customers,8111.55
CUST02113,132,12,280597.25,3,5,4,12,Loyal Customers,23383.104166666668
CUST02114,327,4,230896.2,1,2,4,7,Lost Customers,57724.05
CUST02115,291,3,58147.6,2,1,1,4,Lost Customers,19382.533333333333
CUST02116,49,4,419528.6,4,2,5,11,Potential Loyalists,104882.15
CUST02117,115,5,210314.8,3,3,4,10,Others,42062.96
CUST02118,763,2,72701.7,1,1,1,3,Lost Customers,36350.85
CUST02119,354,6,71560.65,1,4,1,6,Others,11926.775
CUST02120,205,4,238985.75,2,2,4,8,Lost Customers,59746.4375
CUST02121,61,3,66840.5,4,1,1,6,Others,22280.166666666668
CUST02122,97,3,243388.09999999998,3,1,4,8,Others,81129.36666666665
CUST02123,28,6,278544.35,5,4,4,13,Champions,46424.05833333333
CUST02124,28,7,148485.1,5,4,3,12,Loyal Customers,21212.157142857144
CUST02125,71,3,49017.2,4,1,1,6,Others,16339.066666666666
CUST02126,2,8,215397.65,5,5,4,14,Champions,26924.70625
CUST02127,367,4,543931.2,1,2,5,8,Lost Customers,135982.8
CUST02128,212,8,331628.95,2,5,5,12,At Risk,41453.61875
CUST02129,182,4,171806.15,2,2,3,7,Lost Customers,42951.5375
