Customer_ID,Last_Purchase_Date,Frequency,Monetary,Recency,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
CUST02529,2025-11-30,3,171073.65,213,57024.549999999996,2,1,2,212,5,Lost Customers
CUST02530,2026-05-06,24,964623.3,56,40192.637500000004,4,5,5,455,14,Champions
CUST02531,2026-05-08,16,811493.45,54,50718.340625,4,5,5,455,14,Champions
CUST02532,2025-01-17,4,44974.7,530,11243.675,1,2,1,121,4,Lost Customers
CUST02533,2026-06-19,27,821740.4500000001,12,30434.831481481484,5,5,5,555,15,Champions
CUST02534,2026-02-12,10,652249.8,139,65224.98,3,4,5,345,12,Loyal Customers
CUST02535,2026-04-14,8,109392.75,78,13674.09375,3,3,2,332,8,Others
CUST02536,2024-12-17,3,24771.25,561,8257.083333333334,1,1,1,111,3,Lost Customers
CUST02537,2025-06-21,2,16043.4,375,8021.7,1,1,1,111,3,Lost Customers
CUST02538,2024-12-31,2,9636.4,547,4818.2,1,1,1,111,3,Lost Customers
CUST02539,2026-06-20,7,221233.35,11,31604.764285714286,5,3,3,533,11,Potential Loyalists
CUST02540,2025-01-02,2,16935.3,545,8467.65,1,1,1,111,3,Lost Customers
CUST02541,2026-05-26,14,666287.55,36,47591.96785714286,4,5,5,455,14,Champions
CUST02542,2026-04-21,3,50784.3,71,16928.100000000002,3,1,1,311,5,Others
CUST02543,2026-02-21,16,1029754.7,130,64359.66875,3,5,5,355,13,Loyal Customers
CUST02544,2026-05-08,15,522229.35,54,34815.29,4,5,4,454,13,Champions
CUST02545,2026-05-28,3,158700.0,34,52900.0,4,1,2,412,7,Others
CUST02546,2026-05-18,7,278289.3,44,39755.614285714284,4,3,3,433,10,Potential Loyalists
CUST02547,2025-05-27,5,119594.85,400,23918.97,1,2,2,122,5,Lost Customers
CUST02548,2025-05-03,3,214034.19999999998,424,71344.73333333332,1,1,3,113,5,Others
CUST02549,2026-03-03,7,151194.44999999998,120,21599.20714285714,3,3,2,332,8,Others
CUST02550,2026-04-01,18,884538.45,91,49141.024999999994,3,5,5,355,13,Loyal Customers
CUST02551,2026-05-17,5,218996.05,45,43799.21,4,2,3,423,9,Potential Loyalists
CUST02552,2026-05-30,7,151877.25,32,21696.75,4,3,2,432,9,Potential Loyalists
CUST02553,2026-06-16,5,276595.5,15,55319.1,5,2,3,523,10,Potential Loyalists
CUST02554,2026-06-12,18,1056092.05,19,58671.78055555556,5,5,5,555,15,Champions
CUST02555,2026-04-27,15,430349.05,65,28689.936666666665,4,5,4,454,13,Champions
CUST02556,2026-02-15,7,178613.05000000002,136,25516.15,3,3,3,333,9,Others
CUST02557,2025-07-10,4,245364.75,356,61341.1875,1,2,3,123,6,Others
CUST02558,2025-04-17,2,98329.8,440,49164.9,1,1,2,112,4,Lost Customers
CUST02559,2026-04-12,16,849144.8,80,53071.55,3,5,5,355,13,Loyal Customers
CUST02560,2025-04-04,3,53168.1,453,17722.7,1,1,1,111,3,Lost Customers
CUST02561,2026-05-28,26,1606447.25,34,61786.432692307695,4,5,5,455,14,Champions
CUST02562,2026-04-27,8,357837.05,65,44729.63125,4,3,4,434,11,Potential Loyalists
CUST02563,2025-08-02,5,144811.05,333,28962.21,1,2,2,122,5,Lost Customers
CUST02564,2025-02-04,6,105936.0,512,17656.0,1,3,2,132,6,At Risk
CUST02565,2026-05-19,6,185370.75,43,30895.125,4,3,3,433,10,Potential Loyalists
CUST02566,2025-12-12,5,104968.5,201,20993.7,2,2,2,222,6,Lost Customers
CUST02567,2025-04-11,3,62761.0,446,20920.333333333332,1,1,1,111,3,Lost Customers
CUST02568,2025-08-19,6,19587.75,316,3264.625,1,3,1,131,5,At Risk
CUST02569,2026-02-07,10,493540.85000000003,144,49354.08500000001,3,4,4,344,11,Loyal Customers
CUST02570,2025-11-05,5,114312.05,238,22862.41,2,2,2,222,6,Lost Customers
CUST02571,2026-04-12,3,26617.0,80,8872.333333333334,3,1,1,311,5,Others
CUST02572,2026-04-23,14,526149.2000000001,69,37582.08571428572,4,5,4,454,13,Champions
CUST02573,2026-01-15,4,220741.0,167,55185.25,2,2,3,223,7,Others
CUST02574,2025-07-08,3,22826.2,358,7608.733333333334,1,1,1,111,3,Lost Customers
CUST02575,2024-11-25,5,131816.4,583,26363.28,1,2,2,122,5,Lost Customers
CUST02576,2026-05-11,20,936476.25,51,46823.8125,4,5,5,455,14,Champions
CUST02577,2024-11-10,2,9492.0,598,4746.0,1,1,1,111,3,Lost Customers
CUST02578,2026-05-02,12,178388.2,60,14865.683333333334,4,4,3,443,11,Loyal Customers
CUST02579,2024-04-05,1,2576.4,817,2576.4,1,1,1,111,3,Lost Customers
CUST02580,2025-06-16,3,35796.1,380,11932.033333333333,1,1,1,111,3,Lost Customers
CUST02581,2026-05-12,6,60103.9,50,10017.316666666668,4,3,1,431,8,Potential Loyalists
CUST02582,2026-05-25,10,605153.25,37,60515.325,4,4,5,445,13,Champions
CUST02583,2026-01-29,5,63549.1,153,12709.82,2,2,1,221,5,Lost Customers
CUST02584,2026-05-28,5,201864.1,34,40372.82,4,2,3,423,9,Potential Loyalists
CUST02585,2026-01-09,8,203698.85,173,25462.35625,2,3,3,233,8,At Risk
CUST02586,2026-04-21,10,459026.5,71,45902.65,3,4,4,344,11,Loyal Customers
CUST02587,2026-06-27,21,1213810.7,4,57800.509523809524,5,5,5,555,15,Champions
CUST02588,2026-06-23,3,77226.3,8,25742.100000000002,5,1,2,512,8,Others
CUST02589,2026-04-30,6,150944.9,62,25157.483333333334,4,3,2,432,9,Potential Loyalists
CUST02590,2025-12-06,9,469633.9,207,52181.544444444444,2,4,4,244,10,At Risk
CUST02591,2025-04-04,4,133335.3,453,33333.825,1,2,2,122,5,Lost Customers
CUST02592,2025-10-03,11,340459.5,271,30950.863636363636,2,4,4,244,10,At Risk
CUST02593,2024-04-15,1,7067.7,807,7067.7,1,1,1,111,3,Lost Customers
CUST02594,2025-01-25,3,35655.75,522,11885.25,1,1,1,111,3,Lost Customers
CUST02595,2026-06-09,19,1202068.75,22,63266.77631578947,5,5,5,555,15,Champions
CUST02596,2026-05-25,8,332835.95,37,41604.49375,4,3,4,434,11,Potential Loyalists
CUST02597,2026-05-24,14,555463.05,38,39675.93214285715,4,5,4,454,13,Champions
CUST02598,2026-06-25,9,277316.05,6,30812.894444444442,5,4,3,543,12,Loyal Customers
CUST02599,2026-05-12,7,489747.4,50,69963.91428571429,4,3,4,434,11,Potential Loyalists
CUST02600,2026-04-05,4,165247.1,87,41311.775,3,2,2,322,7,Others
CUST02601,2026-05-14,27,1427584.8,48,52873.51111111111,4,5,5,455,14,Champions
CUST02602,2026-05-24,8,182808.9,38,22851.1125,4,3,3,433,10,Potential Loyalists
CUST02603,2025-01-25,6,351178.15,522,58529.69166666667,1,3,4,134,8,At Risk
CUST02604,2026-06-03,17,1343243.2,28,79014.30588235294,5,5,5,555,15,Champions
CUST02605,2026-01-18,4,289793.95,164,72448.4875,2,2,3,223,7,Others
CUST02606,2026-03-02,8,333267.55,121,41658.44375,3,3,4,334,10,Others
CUST02607,2026-06-22,7,242473.65,9,34639.09285714286,5,3,3,533,11,Potential Loyalists
CUST02608,2025-03-03,3,35027.9,485,11675.966666666667,1,1,1,111,3,Lost Customers
CUST02609,2026-06-12,7,219928.30000000002,19,31418.328571428574,5,3,3,533,11,Potential Loyalists
CUST02610,2026-02-09,23,1219625.45,142,53027.193478260866,3,5,5,355,13,Loyal Customers
CUST02611,2026-05-18,13,419546.85,44,32272.834615384614,4,4,4,444,12,Champions
CUST02612,2026-05-01,5,129127.55000000002,61,25825.510000000002,4,2,2,422,8,Potential Loyalists
CUST02613,2025-10-20,3,17279.7,254,5759.900000000001,2,1,1,211,4,Lost Customers
CUST02614,2025-07-23,4,43052.7,343,10763.175,1,2,1,121,4,Lost Customers
CUST02615,2026-02-08,6,223927.0,143,37321.166666666664,3,3,3,333,9,Others
CUST02616,2026-06-08,5,117913.6,23,23582.72,5,2,2,522,9,Potential Loyalists
CUST02617,2024-12-02,4,140520.3,576,35130.075,1,2,2,122,5,Lost Customers
CUST02618,2026-06-07,10,366891.10000000003,24,36689.11,5,4,4,544,13,Champions
CUST02619,2026-05-22,11,350070.7,40,31824.609090909093,4,4,4,444,12,Champions
CUST02620,2025-05-22,5,125497.55,405,25099.510000000002,1,2,2,122,5,Lost Customers
CUST02621,2026-06-12,7,163889.25,19,23412.75,5,3,2,532,10,Potential Loyalists
CUST02622,2026-06-08,5,259188.15000000002,23,51837.630000000005,5,2,3,523,10,Potential Loyalists
CUST02623,2025-05-24,3,16049.8,403,5349.933333333333,1,1,1,111,3,Lost Customers
CUST02624,2024-02-23,1,25035.9,859,25035.9,1,1,1,111,3,Lost Customers
CUST02625,2026-06-22,14,417851.25,9,29846.51785714286,5,5,4,554,14,Champions
CUST02626,2026-06-28,17,823465.4,3,48439.14117647059,5,5,5,555,15,Champions
CUST02627,2025-09-25,6,128868.05,279,21478.008333333335,2,3,2,232,7,At Risk
CUST02628,2026-04-01,4,158973.7,91,39743.425,3,2,2,322,7,Others
CUST02629,2026-05-20,7,58854.75,42,8407.82142857143,4,3,1,431,8,Potential Loyalists
CUST02630,2026-05-23,10,196272.05,39,19627.204999999998,4,4,3,443,11,Loyal Customers
CUST02631,2026-06-27,24,1746067.15,4,72752.79791666666,5,5,5,555,15,Champions
CUST02632,2026-01-13,4,121984.8,169,30496.2,2,2,2,222,6,Lost Customers
CUST02633,2025-09-03,4,155759.25,301,38939.8125,2,2,2,222,6,Lost Customers
CUST02634,2026-01-17,7,320519.35,165,45788.47857142857,2,3,3,233,8,At Risk
CUST02635,2026-03-14,13,306841.25,109,23603.173076923078,3,4,3,343,10,Loyal Customers
CUST02636,2025-05-11,1,2571.0,416,2571.0,1,1,1,111,3,Lost Customers
CUST02637,2026-05-27,3,77429.05,35,25809.683333333334,4,1,2,412,7,Others
CUST02638,2026-05-09,25,1059831.8,53,42393.272000000004,4,5,5,455,14,Champions
CUST02639,2026-05-06,5,175397.55,56,35079.509999999995,4,2,3,423,9,Potential Loyalists
CUST02640,2026-05-20,16,1041111.55,42,65069.471875,4,5,5,455,14,Champions
CUST02641,2026-04-05,6,273855.1,87,45642.51666666666,3,3,3,333,9,Others
CUST02642,2026-05-29,21,1883971.75,33,89712.94047619047,4,5,5,455,14,Champions
CUST02643,2026-04-18,16,1332863.05,74,83303.940625,3,5,5,355,13,Loyal Customers
CUST02644,2025-07-05,6,37950.05,361,6325.008333333334,1,3,1,131,5,At Risk
CUST02645,2024-05-28,2,47584.5,764,23792.25,1,1,1,111,3,Lost Customers
CUST02646,2026-05-12,24,1190946.75,50,49622.78125,4,5,5,455,14,Champions
CUST02647,2026-01-25,2,9788.3,157,4894.15,2,1,1,211,4,Lost Customers
CUST02648,2026-03-19,6,206409.25,104,34401.541666666664,3,3,3,333,9,Others
CUST02649,2026-05-15,4,60924.25,47,15231.0625,4,2,1,421,7,Potential Loyalists
CUST02650,2025-06-14,1,11737.25,382,11737.25,1,1,1,111,3,Lost Customers
CUST02651,2026-05-06,11,384976.65,56,34997.87727272727,4,4,4,444,12,Champions
CUST02652,2024-12-10,1,89612.1,568,89612.1,1,1,2,112,4,Lost Customers
CUST02653,2026-06-09,6,85336.1,22,14222.683333333334,5,3,2,532,10,Potential Loyalists
CUST02654,2025-08-31,3,49596.4,304,16532.133333333335,2,1,1,211,4,Lost Customers
CUST02655,2025-09-22,2,5779.2,282,2889.6,2,1,1,211,4,Lost Customers
CUST02656,2026-06-12,19,805196.15,19,42378.744736842105,5,5,5,555,15,Champions
CUST02657,2026-04-07,16,787442.85,85,49215.178125,3,5,5,355,13,Loyal Customers
CUST02658,2026-06-04,5,189821.1,27,37964.22,5,2,3,523,10,Potential Loyalists
CUST02659,2025-03-16,3,54562.4,472,18187.466666666667,1,1,1,111,3,Lost Customers
CUST02660,2024-11-28,1,32514.0,580,32514.0,1,1,1,111,3,Lost Customers
CUST02661,2026-06-28,17,585945.55,3,34467.38529411765,5,5,4,554,14,Champions
CUST02662,2025-12-21,5,87165.9,192,17433.18,2,2,2,222,6,Lost Customers
CUST02663,2025-08-23,3,40844.5,312,13614.833333333334,2,1,1,211,4,Lost Customers
CUST02664,2026-05-08,16,729661.7,54,45603.85625,4,5,5,455,14,Champions
CUST02665,2026-06-06,7,151542.05,25,21648.864285714284,5,3,2,532,10,Potential Loyalists
CUST02666,2026-03-07,5,332407.8,116,66481.56,3,2,4,324,9,Others
CUST02667,2026-05-18,11,278088.6,44,25280.781818181815,4,4,3,443,11,Loyal Customers
CUST02668,2024-01-16,1,3623.2,897,3623.2,1,1,1,111,3,Lost Customers
CUST02669,2026-05-05,3,80327.7,57,26775.899999999998,4,1,2,412,7,Others
CUST02670,2026-04-01,10,667859.15,91,66785.91500000001,3,4,5,345,12,Loyal Customers
CUST02671,2024-02-06,2,142483.0,876,71241.5,1,1,2,112,4,Lost Customers
CUST02672,2025-06-18,9,371322.0,378,41258.0,1,4,4,144,9,At Risk
CUST02673,2026-06-14,6,166405.5,17,27734.25,5,3,2,532,10,Potential Loyalists
CUST02674,2025-05-04,4,241107.8,423,60276.95,1,2,3,123,6,Others
CUST02675,2025-07-09,4,185937.4,357,46484.35,1,2,3,123,6,Others
CUST02676,2026-03-02,6,228043.94999999998,121,38007.325,3,3,3,333,9,Others
CUST02677,2026-06-21,22,1363326.55,10,61969.38863636364,5,5,5,555,15,Champions
CUST02678,2026-04-07,8,331199.8,85,41399.975,3,3,4,334,10,Others
CUST02679,2026-03-30,16,701833.2,93,43864.575,3,5,5,355,13,Loyal Customers
CUST02680,2026-04-24,13,817594.6,68,62891.89230769231,4,4,5,445,13,Champions
CUST02681,2025-09-05,11,326977.95,299,29725.268181818185,2,4,4,244,10,At Risk
CUST02682,2026-02-05,5,97531.05,146,19506.21,3,2,2,322,7,Others
CUST02683,2025-05-18,3,67844.2,409,22614.733333333334,1,1,1,111,3,Lost Customers
CUST02684,2026-03-14,3,131055.75,109,43685.25,3,1,2,312,6,Others
CUST02685,2026-03-01,7,115905.7,122,16557.957142857143,3,3,2,332,8,Others
CUST02686,2026-06-08,9,1025718.3,23,113968.70000000001,5,4,5,545,14,Champions
CUST02687,2026-02-16,13,698875.75,135,53759.67307692308,3,4,5,345,12,Loyal Customers
CUST02688,2026-03-25,16,500879.9,98,31304.99375,3,5,4,354,12,Loyal Customers
CUST02689,2024-03-09,1,69373.0,844,69373.0,1,1,1,111,3,Lost Customers
CUST02690,2025-10-19,11,964293.5,255,87663.04545454546,2,4,5,245,11,At Risk
CUST02691,2026-06-12,20,1405656.55,19,70282.8275,5,5,5,555,15,Champions
CUST02692,2026-04-05,3,57860.15,87,19286.716666666667,3,1,1,311,5,Others
CUST02693,2025-11-23,6,243333.05,220,40555.50833333333,2,3,3,233,8,At Risk
CUST02694,2026-06-17,13,683370.05,14,52566.92692307693,5,4,5,545,14,Champions
CUST02695,2026-03-30,3,77038.4,93,25679.466666666664,3,1,2,312,6,Others
CUST02696,2026-05-26,16,1097392.7,36,68587.04375,4,5,5,455,14,Champions
CUST02697,2025-05-20,6,285681.95,407,47613.65833333333,1,3,3,133,7,At Risk
CUST02698,2026-03-03,7,189958.45,120,27136.92142857143,3,3,3,333,9,Others
CUST02699,2026-06-30,5,322296.05,1,64459.21,5,2,3,523,10,Potential Loyalists
CUST02700,2025-07-30,2,61919.8,336,30959.9,1,1,1,111,3,Lost Customers
CUST02701,2025-12-19,13,933595.0,194,71815.0,2,4,5,245,11,At Risk
CUST02702,2026-03-26,18,1191518.85,97,66195.49166666667,3,5,5,355,13,Loyal Customers
CUST02703,2026-05-19,9,143860.3,43,15984.477777777776,4,4,2,442,10,Loyal Customers
CUST02704,2026-06-23,19,513247.0,8,27013.0,5,5,4,554,14,Champions
CUST02705,2025-10-26,6,75105.5,248,12517.583333333334,2,3,2,232,7,At Risk
CUST02706,2025-09-15,2,26609.0,289,13304.5,2,1,1,211,4,Lost Customers
CUST02707,2026-03-31,9,635026.6,92,70558.5111111111,3,4,5,345,12,Loyal Customers
CUST02708,2025-04-22,5,137959.95,435,27591.99,1,2,2,122,5,Lost Customers
CUST02709,2026-06-30,10,357522.05000000005,1,35752.205,5,4,4,544,13,Champions
CUST02710,2025-12-22,6,151887.69999999998,191,25314.616666666665,2,3,2,232,7,At Risk
CUST02711,2026-03-31,5,90480.6,92,18096.120000000003,3,2,2,322,7,Others
CUST02712,2026-04-30,17,902025.45,62,53060.32058823529,4,5,5,455,14,Champions
CUST02713,2025-11-01,11,543490.3,242,49408.2090909091,2,4,4,244,10,At Risk
CUST02714,2026-05-19,9,486958.35,43,54106.48333333333,4,4,4,444,12,Champions
CUST02715,2025-11-05,8,191660.4,238,23957.55,2,3,3,233,8,At Risk
CUST02716,2026-03-14,11,543362.15,109,49396.55909090909,3,4,4,344,11,Loyal Customers
CUST02717,2026-03-30,3,5777.1,93,1925.7,3,1,1,311,5,Others
CUST02718,2025-03-25,1,30499.0,463,30499.0,1,1,1,111,3,Lost Customers
CUST02719,2026-05-01,6,506136.05,61,84356.00833333333,4,3,4,434,11,Potential Loyalists
CUST02720,2024-06-05,2,108211.75,756,54105.875,1,1,2,112,4,Lost Customers
CUST02721,2024-11-28,3,88274.1,580,29424.7,1,1,2,112,4,Lost Customers
CUST02722,2026-02-28,12,253348.69999999998,123,21112.391666666666,3,4,3,343,10,Loyal Customers
CUST02723,2026-06-26,3,55012.2,5,18337.399999999998,5,1,1,511,7,Others
CUST02724,2025-08-10,11,374324.65,325,34029.51363636364,1,4,4,144,9,At Risk
CUST02725,2025-05-23,2,130384.05,404,65192.025,1,1,2,112,4,Lost Customers
CUST02726,2025-11-28,1,953.8,215,953.8,2,1,1,211,4,Lost Customers
CUST02727,2026-04-18,11,171410.5,74,15582.772727272728,3,4,2,342,9,Loyal Customers
CUST02728,2026-06-24,19,1105984.95,7,58209.734210526316,5,5,5,555,15,Champions
CUST02729,2025-07-03,4,25733.2,363,6433.3,1,2,1,121,4,Lost Customers
CUST02730,2026-03-23,8,896444.9,100,112055.6125,3,3,5,335,11,Others
CUST02731,2024-06-18,2,48245.0,743,24122.5,1,1,1,111,3,Lost Customers
CUST02732,2025-04-05,5,146371.7,452,29274.340000000004,1,2,2,122,5,Lost Customers
CUST02733,2026-05-05,15,303229.4,57,20215.293333333335,4,5,3,453,12,Loyal Customers
CUST02734,2026-06-21,17,1050250.2,10,61779.42352941176,5,5,5,555,15,Champions
CUST02735,2024-12-31,4,284557.4,547,71139.35,1,2,3,123,6,Others
CUST02736,2026-01-12,3,41995.600000000006,170,13998.533333333335,2,1,1,211,4,Lost Customers
CUST02737,2026-06-29,13,698194.3,2,53707.25384615385,5,4,5,545,14,Champions
CUST02738,2026-05-02,14,607924.55,60,43423.18214285715,4,5,5,455,14,Champions
CUST02739,2026-02-18,6,523341.55,133,87223.59166666666,3,3,4,334,10,Others
CUST02740,2025-08-29,5,84842.3,306,16968.46,2,2,2,222,6,Lost Customers
CUST02741,2026-04-22,24,1145834.75,70,47743.114583333336,3,5,5,355,13,Loyal Customers
CUST02742,2025-12-17,3,102517.6,196,34172.53333333333,2,1,2,212,5,Lost Customers
CUST02743,2025-09-17,5,186557.3,287,37311.46,2,2,3,223,7,Others
CUST02744,2026-06-13,7,535963.15,18,76566.16428571429,5,3,4,534,12,Potential Loyalists
CUST02745,2025-12-26,9,182828.6,187,20314.28888888889,2,4,3,243,9,At Risk
CUST02746,2026-05-27,5,91234.3,35,18246.86,4,2,2,422,8,Potential Loyalists
CUST02747,2026-03-30,4,241667.8,93,60416.95,3,2,3,323,8,Others
CUST02748,2025-07-19,5,173264.2,347,34652.840000000004,1,2,3,123,6,Others
CUST02749,2026-02-25,9,151824.9,126,16869.433333333334,3,4,2,342,9,Loyal Customers
CUST02750,2026-02-07,11,341279.5,144,31025.409090909092,3,4,4,344,11,Loyal Customers
CUST02751,2025-02-26,2,10903.300000000001,490,5451.650000000001,1,1,1,111,3,Lost Customers
CUST02752,2026-03-28,4,144282.85,95,36070.7125,3,2,2,322,7,Others
CUST02753,2026-06-24,15,638689.8,7,42579.32,5,5,5,555,15,Champions
CUST02754,2026-05-25,16,1115675.7,37,69729.73125,4,5,5,455,14,Champions
CUST02755,2026-06-02,6,142324.4,29,23720.733333333334,5,3,2,532,10,Potential Loyalists
CUST02756,2026-06-02,15,450048.0,29,30003.2,5,5,4,554,14,Champions
CUST02757,2026-04-21,12,598751.6,71,49895.96666666667,3,4,5,345,12,Loyal Customers
CUST02758,2026-05-22,7,349706.3,40,49958.04285714286,4,3,4,434,11,Potential Loyalists
CUST02759,2026-06-18,5,91131.6,13,18226.32,5,2,2,522,9,Potential Loyalists
CUST02760,2025-04-06,2,12290.9,451,6145.45,1,1,1,111,3,Lost Customers
CUST02761,2026-06-19,18,498045.0,12,27669.166666666668,5,5,4,554,14,Champions
CUST02762,2024-06-28,1,2935.5,733,2935.5,1,1,1,111,3,Lost Customers
CUST02763,2026-06-18,24,851386.35,13,35474.43125,5,5,5,555,15,Champions
CUST02764,2026-05-02,4,28936.5,60,7234.125,4,2,1,421,7,Potential Loyalists
CUST02765,2026-03-31,17,782613.95,92,46036.11470588235,3,5,5,355,13,Loyal Customers
CUST02766,2026-05-25,3,15738.0,37,5246.0,4,1,1,411,6,Others
CUST02767,2025-03-25,2,204459.8,463,102229.9,1,1,3,113,5,Others
CUST02768,2026-06-27,6,300686.0,4,50114.333333333336,5,3,3,533,11,Potential Loyalists
CUST02769,2025-12-08,10,780861.45,205,78086.14499999999,2,4,5,245,11,At Risk
CUST02770,2026-05-09,9,223106.75,53,24789.63888888889,4,4,3,443,11,Loyal Customers
CUST02771,2026-04-13,9,236079.94999999998,79,26231.105555555554,3,4,3,343,10,Loyal Customers
CUST02772,2025-11-16,4,225249.9,227,56312.475,2,2,3,223,7,Others
CUST02773,2026-03-28,11,464124.5,95,42193.13636363636,3,4,4,344,11,Loyal Customers
CUST02774,2026-02-14,6,167276.6,137,27879.433333333334,3,3,2,332,8,Others
CUST02775,2026-03-03,5,319848.5,120,63969.7,3,2,3,323,8,Others
CUST02776,2026-05-19,11,451694.0,43,41063.09090909091,4,4,4,444,12,Champions
CUST02777,2025-01-05,1,12940.2,542,12940.2,1,1,1,111,3,Lost Customers
CUST02778,2026-03-23,4,78148.29999999999,100,19537.074999999997,3,2,2,322,7,Others
CUST02779,2026-06-25,22,715697.9,6,32531.72272727273,5,5,5,555,15,Champions
CUST02780,2025-07-04,4,197060.15000000002,362,49265.037500000006,1,2,3,123,6,Others
CUST02781,2025-06-10,3,28023.65,386,9341.216666666667,1,1,1,111,3,Lost Customers
CUST02782,2026-05-11,11,271761.94999999995,51,24705.631818181813,4,4,3,443,11,Loyal Customers
CUST02783,2025-08-17,3,136980.5,318,45660.166666666664,1,1,2,112,4,Lost Customers
CUST02784,2026-06-03,10,446872.3,28,44687.229999999996,5,4,4,544,13,Champions
CUST02785,2025-09-05,10,319004.75,299,31900.475,2,4,3,243,9,At Risk
CUST02786,2026-05-10,11,713857.95,52,64896.17727272727,4,4,5,445,13,Champions
CUST02787,2026-02-27,11,742932.05,124,67539.27727272728,3,4,5,345,12,Loyal Customers
CUST02788,2026-06-18,17,802160.55,13,47185.91470588236,5,5,5,555,15,Champions
CUST02789,2026-03-07,12,790436.95,116,65869.74583333333,3,4,5,345,12,Loyal Customers
CUST02790,2025-09-16,6,101872.05,288,16978.675,2,3,2,232,7,At Risk
CUST02791,2026-06-22,7,554755.0,9,79250.71428571429,5,3,4,534,12,Potential Loyalists
CUST02792,2026-04-06,5,78113.44999999998,86,15622.689999999997,3,2,2,322,7,Others
CUST02793,2026-02-16,5,96771.3,135,19354.260000000002,3,2,2,322,7,Others
CUST02794,2026-01-17,8,264172.4,165,33021.55,2,3,3,233,8,At Risk
CUST02795,2026-04-09,6,188418.7,83,31403.11666666667,3,3,3,333,9,Others
CUST02796,2026-06-01,10,571861.3,30,57186.130000000005,4,4,4,444,12,Champions
CUST02797,2026-05-05,10,695077.3,57,69507.73000000001,4,4,5,445,13,Champions
CUST02798,2026-05-14,4,192968.5,48,48242.125,4,2,3,423,9,Potential Loyalists
CUST02799,2025-12-14,4,213666.90000000002,199,53416.725000000006,2,2,3,223,7,Others
CUST02800,2026-06-03,3,57422.05,28,19140.683333333334,5,1,1,511,7,Others
CUST02801,2026-06-18,9,410683.3,13,45631.47777777778,5,4,4,544,13,Champions
CUST02802,2025-12-03,4,146711.75,210,36677.9375,2,2,2,222,6,Lost Customers
CUST02803,2026-06-04,6,233984.65,27,38997.441666666666,5,3,3,533,11,Potential Loyalists
CUST02804,2025-06-26,4,340914.6,370,85228.65,1,2,4,124,7,Others
CUST02805,2025-11-30,5,288101.7,213,57620.340000000004,2,2,3,223,7,Others
CUST02806,2024-10-24,4,54344.200000000004,615,13586.050000000001,1,2,1,121,4,Lost Customers
CUST02807,2024-10-25,3,22546.9,614,7515.633333333334,1,1,1,111,3,Lost Customers
CUST02808,2025-01-06,1,56448.9,541,56448.9,1,1,1,111,3,Lost Customers
CUST02809,2025-10-23,3,20358.85,251,6786.283333333333,2,1,1,211,4,Lost Customers
CUST02810,2026-03-14,14,991385.6499999999,109,70813.2607142857,3,5,5,355,13,Loyal Customers
